Município,CNES,Nome da UBS,Calendário vacinal afixado em local visível,Há controle de acesso por meio de chave ou senha à área das vacinas,A sala de vacina é utilizada exclusivamente para este fim,Marque quais dos itens abaixo estão FALTANDO na sala de vacina inspecionada,Materiais perfurocortantes são descartados adequadamente,As seringas e agulhas estão em recipientes fechados e limpos,Sala de vacina climatizada,Sala de vacina dispõe de paredes e pisos laváveis e de fácil higienização,O equipamento de refrigeração está susceptível à luz solar direta,Como é registrada a data de abertura do frasco em vacinas multidose,Foi verificada a falta de quais vacinas listadas abaixo,Existem caixas térmicas/isopores sendo utilizadas para outras finalidades,A temperatura interna das caixas térmicas/isopor com vacinas está sendo monitorada continuamente,Tipos de equipamentos utilizados para estocagem das vacinas,Equipamento de armazenamento exclusivo para as vacinas,Tomada elétrica é exclusiva do equipamento,Equipamento mal conservado ou com problemas de funcionamento,Mnutenção dentro da data de validade,Painel de exibição de temperatura funcional,Temperatura interna do equipamento está sendo monitorada por termômetro,Temperatura no painel do equipamento entre 2°C e 8°C,Mecanismo de proteção contra queda de energia,Anotações diárias da temperatura em formulário próprio,Houve alteração anormal da temperatura do equipamento que armazena as vacinas,Como é feito o registro da vacinação,Controle pela ESF do acompanhamento das crianças de 0-1 ano de idade com vacinação em atraso,Agentes da ESF realizaram busca ativa de crianças de 0-1 ano com vacinação em atraso em abril/2023,Quantitativo de crianças de 0-1 ano de idade cadastradas na UBS,Quantitativo de crianças de 0-1 ano de idade com calendário vacinal em atraso em abril/2023,Documentos da última supervisão realizada pela Gestão de saúde municipal nas salas de vacinação,Documentos da última manutenção nos equipamentos de refrigeração,Documentos da designação formal do responsável técnico,Cobertura Vacinal
Itambé,2429071,UNIDADE DE SAUDE DA FAMILIA ANTONIO B MENESES,1,0,1,0,1,0,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,0,1.0,0,0,1,0,1.0,0,0,1.2798
Santa Maria do Cambucá,2352346,USF II MANSO,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1.0,0,1.0,0,0,1,1,1.0,0,0,0.86555
Itambé,2355035,UNIDADE DE SAUDE DA FAMILIA MARACUJA I,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1.0,0,1.0,0,0,1,0,1.0,0,0,1.2798
Itambé,2714876,UNIDADE DE SAUDE DA FAMILIA MARACUJA II,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1.0,0,1.0,0,0,1,0,1.0,0,0,1.2798
Itambé,2429012,UNIDADE DE SAUDE DA FAMILIA QUEBEC,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,0,0,1,0,1.0,0,0,1.2798
Santa Maria do Cambucá,35041,ESF SITIO COQUEIRO,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,0.5,0,0,1,1,1.0,0,0,0.86555
Itambé,2714078,PSF IBIRANGA II,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,0,0,1,0,1.0,0,0,1.2798
Itambé,2429101,UNIDADE DE SAUDE DA FAMILIA IBIRANGA,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1.0,0,1.0,0,0,1,0,1.0,0,0,1.2798
Itambé,2429020,UNIDADE DE SAUDE ENGENHO JARDIM,0,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1.0,1,1.0,0,0,1,0,1.0,0,0,1.2798
Santa Maria do Cambucá,2352338,USF III TANQUE DE ANTAS,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1.0,0,0.5,0,0,1,1,1.0,0,0,0.86555
Itambé,2429128,UNIDADE DE SAUDE DA FAMILIA CARICE,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,0,0,1,0,1.0,0,0,1.2798
Santa Maria do Cambucá,3697894,USF IV URBANO,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1.0,0,1.0,0,0,1,1,1.0,0,0,0.86555
Santa Maria do Cambucá,35033,ESF ALTO DAS OLIVEIRAS,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1.0,0,0.5,0,0,1,1,1.0,0,0,0.86555
Santa Maria do Cambucá,2352354,USF I CARAMURU,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,0,0,1,1,1.0,0,0,0.86555
Santa Maria do Cambucá,7344546,PSF BAIXIO,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0.5,0,0.5,0,0,1,1,1.0,0,0,0.86555
Afrânio,51772,Rosalia Cavalcanti Gomes,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,1,1.0,0,1,0.982225
Afrânio,2635011,Maria da Silva Pereira,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,1,1.0,0,1,0.982225
Belém de Maria,2713454,UBS-Batateira,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,1,1.0,0,1,0.70835
Sirinhaém,2714353,UBS SAO ROQUE,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1.0,1,1.0,1,0,1,0,1.0,0,1,0.71315
Belém de Maria,4042867,UBS- Dom Henrique Soares,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0.5,1,1.0,1,1,1,1,1.0,0,1,0.70835
Afrânio,7942028,Custódia Maria da Conceição,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,1,1.0,0,1,0.982225
Afrânio,2551659,Barra das Melancias - ESF Bernardino Coelho,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,1,1.0,0,1,0.982225
Afrânio,2551675,Maria Dilurdes da Silva,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,1,1.0,0,1,0.982225
Belém de Maria,89215,UBS- Eduardo Campos,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,1,1.0,0,1,0.70835
Belém de Maria,3578119,UBS -Hilda Albuquerque,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1.0,0,1.0,1,1,1,0,1.0,0,1,0.70835
Timbaúba,2636743,PSF Jardim Guarani,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,0,0,1,1,0.0,0,0,0.97315
Belém de Maria,2354357,UBS - João Pereira da Silva II,0,1,1,0,1,0,1,0,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,0,1.0,0,1,0.70835
Belém de Maria,2354373,UBS- Santa Luzia,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,1,1.0,0,1,0.70835
Alagoinha,2427370,UBS Frei Estevão,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,0,1.0,1,0,1,1,0.0,0,0,0.807275
Timbaúba,2427605,PSF de Sapucaia Centro Comunitário Sapucaia,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1.0,1,1.0,0,0,1,1,0.0,0,0,0.97315
Alagoinha,6453635,Bom Sucesso,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,0,1.0,1,0,1,1,0.0,0,0,0.807275
Timbaúba,5512387,PSF OZANAN,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,0,1.0,0,0,1,1,0.0,0,0,0.97315
Timbaúba,6874053,PSF Centro,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1.0,1,1.0,0,0,1,1,0.0,0,0,0.97315
Timbaúba,5512360,PSF Santa Ana,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,0,0,1,1,0.0,0,0,0.97315
Timbaúba,5739241,Três Cocos,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,0,0,1,1,0.0,0,0,0.97315
Afrânio,5334128,Isabel Gomes,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,1,1.0,0,1,0.982225
Alagoinha,2630532,Dr. Orisvaldo Inácio da Silva,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1.0,1,1.0,1,0,1,0,0.0,0,0,0.807275
Timbaúba,5512379,PSF Nova Vida,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,0,0,1,1,0.0,0,0,0.97315
Afrânio,2551667,Ana Coelho Nonato,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,1,1.0,0,1,0.982225
Ilha de Itamaracá,6761135,USF Alto da Felicidade,0,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1.0,1,0.5,0,0,1,1,0.0,0,0,0.434475
Ilha de Itamaracá,6240747,USF Forte Orange,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0.5,0,0.0,0,0,1,1,0.0,0,0,0.434475
Ilha de Itamaracá,6485553,USF Rio Âmbar,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1.0,0,1.0,0,0,1,1,0.0,0,0,0.434475
Afrânio,2635003,José e Maria Rodrigues de Macedo,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,1,1.0,0,1,0.982225
Itaquitinga,3665402,PSF AGROVILA,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1.0,1,1.0,0,0,1,0,1.0,1,0,0.93905
Itaquitinga,3665372,PSF CENTRO,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1.0,1,1.0,0,0,1,0,1.0,1,0,0.93905
Itaquitinga,3665399,PSF CHA DE AREIAS,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,0,0,1,0,1.0,1,0,0.93905
Itaquitinga,3665410,PSF CHA DE FOGO,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1.0,1,1.0,0,0,1,0,1.0,1,0,0.93905
Itaquitinga,3665445,PSF CHA DE SAPE,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,0,1.0,0,0,1,0,1.0,1,0,0.93905
Brejão,3525821,Vila Ferreira,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1.0,1,1,1,0,1.0,1,1,0.98275
Brejão,2319403,Mandacaru,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1.0,1,1,1,0,1.0,1,1,0.98275
Brejão,2319365,Baixa de Lama,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1.0,1,1,1,0,1.0,1,1,0.98275
Ilha de Itamaracá,2434377,USF Sossego,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,0,1.0,0,0,1,1,0.0,0,0,0.434475
Brejão,2319411,Santa Rita,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1.0,1,1,1,0,1.0,1,1,0.98275
Ilha de Itamaracá,2434334,USF Vila Velha,0,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1.0,0,1.0,0,0,1,1,0.0,0,0,0.434475
Ilha de Itamaracá,7374410,USF Baixa Verde Pelar,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,0,0,1,1,0.0,0,0,0.434475
Ilha de Itamaracá,6279902,USF Biquinha,0,1,1,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0.5,0,0.0,0,0,1,1,0.0,0,0,0.434475
Ilha de Itamaracá,6988873,USF Chiê,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0.5,0,1.0,0,0,1,1,0.0,0,0,0.434475
Ilha de Itamaracá,2434385,USF Jaguaribe,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0.5,0,1.0,0,0,1,1,0.0,0,0,0.434475
Sirinhaém,2712210,PSF AVEROMAR,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1.0,1,1.0,1,0,1,0,1.0,0,1,0.71315
Sirinhaém,2714299,PSF BARRA DO SIRINHAEM,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1.0,1,1.0,0,1,1,0,0.0,0,1,0.71315
Sirinhaém,9886729,PSF PASCOAL ELIAS DOS SANTOS,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1.0,1,1.0,0,1,1,0,0.0,0,1,0.71315
Chã de Alegria,2315181,PSF Santa Luzia,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,0.5,0,0,1,1,0.0,0,0,0.7525
Capoeiras,7455747,USF VILA VINTÉM (GERALDO BATISTA),1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,0,1.0,1,1,1,0,1.0,1,1,0.910425
Chã de Alegria,2706776,Manoel Severino de Mendonça,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1.0,0,0.5,0,0,1,1,0.0,0,0,0.7525
Capoeiras,2346907,USF DO IMBÉ,0,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,0,1.0,1,1,1,0,1.0,1,1,0.910425
Chã de Alegria,3798119,Vila Maria Doralice,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1.0,0,0.5,0,0,1,1,0.0,0,0,0.7525
Capoeiras,2346931,USF ALEGRE,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0.5,1,1.0,1,1,1,0,1.0,1,1,0.910425
Chã de Alegria,2315203,Vila Bom Jesus,0,1,0,0,1,1,0,0,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0.5,0,0.5,0,0,1,1,0.0,0,0,0.7525
Chã de Alegria,3815617,Vila Chã de Aldeia,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,0,1.0,1,0.5,0,0,1,1,0.0,0,0,0.7525
Capoeiras,2346893,UBS RIACHO DO MEL,0,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,0,1.0,1,1,0.910425
Lajedo,6161235,UBS SANTA LUZIA,0,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1.0,1,1.0,1,1,1,0,1.0,1,0,0.9331
Lajedo,2632810,UBS CANTINHO,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,0,1.0,0,0,0.9331
Lajedo,6340504,UBS ALEXANDRE CORREIA DE OLIVEIRA,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1.0,1,1.0,1,1,1,0,1.0,0,0,0.9331
Lajedo,6340490,UBS ELISETE PEIXOTO DA SILVA LIRA,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,0.5,1,1.0,1,1,1,0,1.0,0,0,0.9331
Lajedo,5812879,UBS MARIA VIEIRA DE SOUZA DONA LICOTA,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,0,1.0,1,0,0.9331
Lajedo,2632829,UBS ROBERVAL PEIXOTO,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,0,1.0,1,1,1,0,1.0,1,0,0.9331
Lajedo,2632891,UBS RACHEL FRANÇA,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,0,1.0,1,1,1,0,1.0,0,0,0.9331
Arcoverde,7486553,UBSF Jardim Petrópolis,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,0,1,1,0.0,0,0,0.8240000000000001
Maraial,9147179,PSF I,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1.0,0,1,0.8757250000000001
Lajedo,420484,UBS FREI DAMIÃO,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,0,1.0,0,0,0.9331
Arcoverde,3374238,UBSF Imagel São Cristóvão,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,0,0,1,0,0.0,0,0,0.8240000000000001
Arcoverde,5617553,UBSF UNIVERSITARIO RODOVIARIA,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,0,0,1,0,0.0,0,0,0.8240000000000001
Arcoverde,7486227,UBSF JOSE FERNANDES FILHO LOTEAMENTO VERANEIO,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1.0,1,1.0,1,1,1,1,0.0,0,0,0.8240000000000001
Lajedo,6304893,UBS ISABEL MARIA DA CONCEIÇÃO,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1.0,1,1.0,1,1,1,0,1.0,0,0,0.9331
Arcoverde,9424830,UBSF JK ALAIDE PAES DE LIRA,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,0,1,0,0.0,0,0,0.8240000000000001
Lajedo,2632918,UBS JOSÉ ALBERTO DE FREITAS SALGADO,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1.0,1,1.0,1,1,1,0,1.0,0,0,0.9331
Lajedo,2632853,UBS LUIZA FRAYJOL,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1.0,0,1.0,1,1,1,0,1.0,1,0,0.9331
Lajedo,7431163,UBS ALISSON DORNELAS (VILA DOS PRAZERS),0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,0,1.0,1,1,1,0,1.0,0,0,0.9331
Arcoverde,3195104,UBSF MARTA XAVIER DA SILVA SAO MIGUEL,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,0,0.0,0,0,0.8240000000000001
Arcoverde,7486243,UBSF ALTO DO SAO MIGUEL,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,0,1,0,0.0,0,0,0.8240000000000001
Ibirajuba,2350378,USF I IBIRAJUBA,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1.0,1,1,1,1,1.0,1,1,1.1380249999999998
Ibirajuba,7451687,USF CARNIJÓ,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,1,1.0,1,1,1.1380249999999998
Arcoverde,2633728,UBSF SEVERIANO DE BRITO FREIRE CARAIBAS,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0.5,1,1.0,0,0,1,0,0.0,0,0,0.8240000000000001
Ibirajuba,2350394,USF II ALTO DO SÃO FRANCISCO,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,1,1.0,0,1,1.1380249999999998
Ibirajuba,7446527,USF MUTIRÃO,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,1,1.0,0,1,1.1380249999999998
Arcoverde,2633841,UBSF ANEIDE FERNANDES DA SILVA CAIC,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,0,0,1,0,0.0,0,0,0.8240000000000001
Arcoverde,2633892,UBSF DR CARLOS H BRADLEY SAO GERALDO,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,0,0,1,0,0.0,0,0,0.8240000000000001
Arcoverde,5740576,UBSF VILA SAO JOSE SAO GERALDO,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,0,1,1,0.0,0,0,0.8240000000000001
Arcoverde,7517939,UBSF PRACA DA BIBLIA,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,0,1,1,0.0,0,0,0.8240000000000001
Arcoverde,2633884,UBSF DR JOAO PACHECO FREIRE FILHO BOA ESPERANCA,0,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,0,1,0,0.0,0,0,0.8240000000000001
Maraial,2500035,PSF II,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1.0,1,1.0,1,1,1,0,1.0,0,1,0.8757250000000001
Santa Terezinha,2635593,USF Miguel Nunes da Rocha,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,1,0.0,0,1,1.364075
Alagoinha,2630540,Olivia Ramos de Oliveira,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,0,1.0,1,0,1,1,1.0,0,0,0.807275
Alagoinha,2630559,Manoel Bezerra da Silva,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,0,1.0,1,0,1,1,0.0,0,0,0.807275
Alagoinha,7836635,Francisco Cavalcanti da Silva,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1.0,0,1.0,1,0,1,1,0.0,0,0,0.807275
Alagoinha,2427354,Frei Jerônimo,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1.0,0,1.0,1,0,1,1,0.0,0,0,0.807275
Paulista,3778703,USF ALBERT SABIN II,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0.0,1,1.0,0,0,1,1,0.0,1,0,0.45502499999999996
Paulista,2349051,USF MARANGUAPE II B,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0.0,1,1.0,1,1,1,0,0.0,1,0,0.45502499999999996
Paulista,2348837,USF NOSSA SENHORA APARECIDA,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0.0,1,1.0,0,0,1,1,1.0,1,0,0.45502499999999996
Paulista,3448894,USF SITIO FRAGOSO II,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0.5,1,1.0,0,0,1,0,0.0,1,0,0.45502499999999996
Limoeiro,2714205,José Nicolau Teixeira,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1.0,1,0.5,1,1,1,0,1.0,1,1,0.95505
Paulista,2348950,USF NOSSA SENHORA DOS PRAZERES I E II,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0.5,1,1.0,0,0,1,1,0.0,1,0,0.45502499999999996
Limoeiro,2350599,Luiz Cabral Pimente,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,1,1.0,1,1,0.95505
Paulista,2349124,USF JOSE BORGES DE SOUZA I,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0.0,1,1.0,0,0,1,1,0.0,1,0,0.45502499999999996
Glória do Goitá,3933792,Madre de Deus,0,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0.0,1,0.5,1,1,1,1,0.0,1,1,0.772275
Limoeiro,2714116,Nelson de Aquino Albuquer,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1.0,1,1.0,1,1,1,1,1.0,1,1,0.95505
Glória do Goitá,3933814,Nova Glória,0,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1.0,0,0.5,1,0,1,0,0.0,1,1,0.772275
Limoeiro,3003051,Luiz Távora Arruda,0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1.0,1,1.0,1,1,1,0,1.0,1,1,0.95505
Capoeiras,2346915,UBS MANIÇOBA,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,0,1.0,1,1,1,0,1.0,1,1,0.910425
Paulista,3335909,USF RURAL II,1,0,0,0,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1,0,0.0,1,1.0,0,0,1,1,0.0,0,0,0.45502499999999996
Águas Belas,7719272,ALAN ROBERTO,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,0,1,1,0,1.0,0,1,0.9605750000000001
Bezerros,2344130,Unidade de Saúde do Cruzeiro,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,1,0.0,0,1,0.634225
Sirinhaém,9800395,PSF LIVALDO BRITO DA SILVA,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1.0,0,1.0,0,1,1,0,1.0,0,1,0.71315
Sirinhaém,2714337,PSF OUTEIRO,0,1,1,0,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1.0,1,1.0,0,1,1,0,1.0,0,1,0.71315
Sirinhaém,2714272,PSF PORTO DE PEDRAS,1,1,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1.0,1,1.0,0,1,1,0,0.0,0,1,0.71315
Sirinhaém,2714345,PSF SANTO AMARO,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1.0,1,1.0,0,1,1,0,1.0,0,1,0.71315
Sirinhaém,961221,PSF AGROVILA,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1.0,1,1.0,0,1,1,0,1.0,0,1,0.71315
